pais,ano,quantidade_kg,quantidade_dolar
bahamas,2020,0,0
belgica,2020,0,0
brasil,2020,3491,106310
bulgaria,2020,0,0
canada,2020,0,0
chile,2020,253225,775535
croacia,2020,0,0
cuba,2020,0,0
emirados_arabes_unidos,2020,0,0
eslovenia,2020,68,327
espanha,2020,1421655,3871128
estados_unidos,2020,13255,31083
franca,2020,1116188,8814571
georgia,2020,0,0
granada,2020,0,0
grecia,2020,0,0
hong_kong,2020,72,5061
hungria,2020,765,2061
indonesia,2020,0,0
irlanda,2020,0,0
israel,2020,296,9540
italia,2020,1524542,3544718
luxemburgo,2020,0,0
mexico,2020,0,0
moldavia,2020,0,0
nova_zelandia,2020,0,0
paises_baixos,2020,3412,151690
panama,2020,0,0
peru,2020,0,0
portugal,2020,102324,324099
reino_unido,2020,2309,17975
romenia,2020,0,0
suica,2020,481,15222
tunisia,2020,0,0
ucrania,2020,0,0
uruguai,2020,2908,18124
nao_consta_na_tabela,2020,0,0
nao_declarados,2020,0,0
outros,2020,0,0
africa_do_sul,2021,6980,36677
alemanha,2021,19977,46237
argentina,2021,723847,2211657
australia,2021,8062,26208
austria,2021,90,1434
bermudas,2021,70,611
bahamas,2021,0,0
belgica,2021,0,0
brasil,2021,548,3488
bulgaria,2021,0,0
canada,2021,0,0
chile,2021,232948,686466
croacia,2021,0,0
cuba,2021,0,0
emirados_arabes_unidos,2021,0,0
eslovenia,2021,450,2426
espanha,2021,2016806,5732174
estados_unidos,2021,143,2173
franca,2021,1134059,12590570
georgia,2021,0,0
granada,2021,0,0
grecia,2021,92,422
hong_kong,2021,0,0
hungria,2021,1142,2471
indonesia,2021,0,0
irlanda,2021,0,0
israel,2021,0,0
italia,2021,1093108,3142129
luxemburgo,2021,0,0
mexico,2021,0,0
moldavia,2021,0,0
nova_zelandia,2021,0,0
paises_baixos,2021,0,0
panama,2021,0,0
peru,2021,0,0
portugal,2021,65238,277677
reino_unido,2021,254,3016
romenia,2021,432,2271
suica,2021,66,376
tunisia,2021,0,0
ucrania,2021,0,0
uruguai,2021,8947,47217
nao_consta_na_tabela,2021,0,0
nao_declarados,2021,0,0
outros,2021,0,0
africa_do_sul,2022,9882,64582
alemanha,2022,12447,26877
argentina,2022,1333420,4123623
australia,2022,0,0
austria,2022,0,0
bermudas,2022,5,67
bahamas,2022,0,0
belgica,2022,0,0
brasil,2022,0,0
bulgaria,2022,976,1535
canada,2022,54,1017
chile,2022,342625,959421
croacia,2022,0,0
cuba,2022,0,0
emirados_arabes_unidos,2022,0,0
eslovenia,2022,803,2982
espanha,2022,2236061,5668798
estados_unidos,2022,181,2053
franca,2022,1268840,13164535
georgia,2022,915,2325
granada,2022,0,0
grecia,2022,92,366
hong_kong,2022,0,0
hungria,2022,2090,3828
indonesia,2022,0,0
irlanda,2022,0,0
israel,2022,0,0
italia,2022,1169909,3356633
luxemburgo,2022,0,0
mexico,2022,0,0
moldavia,2022,2892,3713
nova_zelandia,2022,270,3114
paises_baixos,2022,0,0
panama,2022,0,0
peru,2022,0,0
portugal,2022,103443,391952
reino_unido,2022,0,0
romenia,2022,1914,5007
suica,2022,0,0
tunisia,2022,0,0
ucrania,2022,1330,1616
uruguai,2022,1206,5579
nao_consta_na_tabela,2022,0,0
nao_declarados,2022,0,0
outros,2022,0,0
africa_do_sul,2023,7650,69382
alemanha,2023,322,5111
argentina,2023,839006,2765843
australia,2023,3150,10474
austria,2023,882,8833
bermudas,2023,3,54
bahamas,2023,0,0
belgica,2023,0,0
brasil,2023,7,184
bulgaria,2023,0,0
canada,2023,23,279
chile,2023,592991,1952709
croacia,2023,0,0
cuba,2023,0,0
emirados_arabes_unidos,2023,0,0
eslovenia,2023,0,0
espanha,2023,3438264,9801916
estados_unidos,2023,259,10273
franca,2023,1401753,20166147
georgia,2023,0,0
granada,2023,2,40
grecia,2023,300,1757
hong_kong,2023,0,0
hungria,2023,0,0
indonesia,2023,0,0
irlanda,2023,0,0
israel,2023,0,0
italia,2023,952639,3533749
luxemburgo,2023,0,0
mexico,2023,0,0
moldavia,2023,955,1165
nova_zelandia,2023,0,0
paises_baixos,2023,0,0
panama,2023,0,0
peru,2023,0,0
portugal,2023,95326,386265
reino_unido,2023,1507,28581
romenia,2023,743,3841
suica,2023,464,34430
tunisia,2023,0,0
ucrania,2023,0,0
uruguai,2023,10814,45704
nao_consta_na_tabela,2023,0,0
nao_declarados,2023,0,0
outros,2023,0,0
